experiment_id,bearing_1_id,bearing_2_id,timestamp,a1_x,a1_y,a1_z,a2_x,a2_y,a2_z,hz
1,0,1,0.0133333333333333,-0.0791240387081684,0.0550717562639331,-0.014243256037079,0.2859918689828488,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.0136666666666667,-0.0791240387081684,0.2443407480547108,-0.1102751642794486,-0.0916253402063798,-0.1899974614133039,0.4542989730946919,0.0
1,0,1,0.014,-0.1753203333688131,-0.1341972355272087,-0.3983708890058118,0.3803961712801539,0.2905619540873676,-0.0439304018700239,0.0
1,0,1,0.0143333333333333,-0.3677129226900941,0.2443407480547108,0.0817886522052988,0.0027789620909252,-0.1899974614133039,0.1553613481158589,0.0
1,0,1,0.0146666666666667,0.2094648452737573,-0.2288317314225985,-0.3983708890058118,0.0971832643882304,0.2905619540873676,0.2550072231088003,0.0
1,0,1,0.015,-0.2715166280294578,0.0550717562639331,0.0817886522052988,0.0971832643882304,-0.1899974614133039,0.1553613481158589,0.0
1,0,1,0.0153333333333333,0.1132685506131126,0.0550717562639331,-0.2063070725214496,0.1915875666855437,0.098338187887025,0.4542989730946919,0.0
1,0,1,0.0156666666666667,-0.3677129226900941,-0.2288317314225985,0.0817886522052988,0.2859918689828488,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.016,0.1132685506131126,0.2443407480547108,-0.2063070725214496,-0.0916253402063798,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.0163333333333333,0.0170722559528532,-0.32346622731799,-0.1102751642794486,0.1915875666855437,0.098338187887025,0.1553613481158589,0.0
1,0,1,0.0166666666666667,-0.0791240387081684,0.0550717562639331,-0.2063070725214496,0.1915875666855437,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.017,-0.1753203333688131,-0.0395627396314477,-0.014243256037079,0.0971832643882304,0.1944500709873828,0.3546530981017418,0.0
1,0,1,0.0173333333333333,-0.1753203333688131,0.0550717562639331,0.0817886522052988,0.0971832643882304,-0.286109344513294,-0.0439304018700239,0.0
1,0,1,0.0176666666666667,0.1132685506131126,-0.0395627396314477,-0.3023389807638192,-0.0916253402063798,0.1944500709873828,0.4542989730946919,0.0
1,0,1,0.018,-0.2715166280294578,-0.2288317314225985,0.0817886522052988,0.2859918689828488,-0.1899974614133039,-0.143576276862974,0.0
1,0,1,0.0183333333333333,0.1132685506131126,0.2443407480547108,-0.3983708890058118,-0.0916253402063798,0.098338187887025,0.4542989730946919,0.0
1,0,1,0.0186666666666667,-0.2715166280294578,-0.2288317314225985,-0.1102751642794486,0.2859918689828488,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.019,-0.0791240387081684,0.2443407480547108,-0.1102751642794486,0.1915875666855437,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.0193333333333333,-0.1753203333688131,0.1497062521593228,-0.014243256037079,0.0971832643882304,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.0196666666666667,-0.1753203333688131,-0.0395627396314477,-0.1102751642794486,0.0971832643882304,-0.286109344513294,0.1553613481158589,0.0
1,0,1,0.02,-0.0791240387081684,-0.0395627396314477,-0.3983708890058118,0.1915875666855437,0.2905619540873676,0.2550072231088003,0.0
1,0,1,0.0203333333333333,-0.2715166280294578,-0.0395627396314477,0.0817886522052988,0.0971832643882304,-0.286109344513294,-0.0439304018700239,0.0
1,0,1,0.0206666666666667,0.1132685506131126,0.0550717562639331,-0.3983708890058118,-0.0916253402063798,0.1944500709873828,0.2550072231088003,0.0
1,0,1,0.021,-0.1753203333688131,-0.0395627396314477,-0.2063070725214496,0.2859918689828488,0.098338187887025,0.0557154731229175,0.0
1,0,1,0.0213333333333333,-0.1753203333688131,0.1497062521593228,-0.1102751642794486,-0.0916253402063798,0.002226304787035,0.4542989730946919,0.0
1,0,1,0.0216666666666667,0.0170722559528532,-0.2288317314225985,-0.3983708890058118,0.2859918689828488,0.2905619540873676,0.1553613481158589,0.0
1,0,1,0.022,-0.2715166280294578,0.2443407480547108,-0.014243256037079,0.0971832643882304,-0.286109344513294,0.1553613481158589,0.0
1,0,1,0.0223333333333333,0.1132685506131126,0.0550717562639331,-0.3023389807638192,0.0971832643882304,0.1944500709873828,0.1553613481158589,0.0
1,0,1,0.0226666666666667,-0.1753203333688131,0.1497062521593228,-0.1102751642794486,0.1915875666855437,0.098338187887025,-0.143576276862974,0.0
1,0,1,0.023,0.1132685506131126,0.2443407480547108,-0.1102751642794486,-0.0916253402063798,0.098338187887025,0.4542989730946919,0.0
1,0,1,0.0233333333333333,-0.0791240387081684,-0.2288317314225985,0.0817886522052988,0.2859918689828488,0.1944500709873828,-0.0439304018700239,0.0
1,0,1,0.0236666666666667,-0.3677129226900941,0.1497062521593228,0.1778205604472914,-0.0916253402063798,-0.286109344513294,0.2550072231088003,0.0
1,0,1,0.024,0.1132685506131126,-0.2288317314225985,-0.3023389807638192,0.0971832643882304,0.1944500709873828,0.1553613481158589,0.0
1,0,1,0.0243333333333333,-0.1753203333688131,0.0550717562639331,0.0817886522052988,0.1915875666855437,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.0246666666666667,-0.0791240387081684,-0.0395627396314477,-0.1102751642794486,0.1915875666855437,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.025,-0.3677129226900941,-0.0395627396314477,-0.1102751642794486,0.3803961712801539,0.1944500709873828,-0.0439304018700239,0.0
1,0,1,0.0253333333333333,-0.0791240387081684,0.2443407480547108,-0.1102751642794486,-0.0916253402063798,0.098338187887025,0.4542989730946919,0.0
1,0,1,0.0256666666666667,-0.1753203333688131,-0.2288317314225985,-0.1102751642794486,0.3803961712801539,0.2905619540873676,-0.0439304018700239,0.0
1,0,1,0.026,-0.3677129226900941,0.1497062521593228,0.1778205604472914,-0.0916253402063798,-0.1899974614133039,0.2550072231088003,0.0
1,0,1,0.0263333333333333,0.1132685506131126,-0.2288317314225985,-0.3983708890058118,0.1915875666855437,0.2905619540873676,0.2550072231088003,0.0
1,0,1,0.0266666666666667,-0.3677129226900941,0.0550717562639331,0.0817886522052988,0.0971832643882304,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.027,-0.1753203333688131,0.0550717562639331,-0.3023389807638192,0.1915875666855437,0.098338187887025,0.4542989730946919,0.0
1,0,1,0.0273333333333333,-0.2715166280294578,0.0550717562639331,-0.1102751642794486,0.3803961712801539,0.002226304787035,0.0557154731229175,0.0
1,0,1,0.0276666666666667,0.0170722559528532,0.2443407480547108,-0.1102751642794486,-0.0916253402063798,0.098338187887025,0.4542989730946919,0.0
1,0,1,0.028,0.0170722559528532,-0.1341972355272087,-0.1102751642794486,0.1915875666855437,0.098338187887025,0.1553613481158589,0.0
1,0,1,0.0283333333333333,0.0170722559528532,-0.0395627396314477,-0.1102751642794486,0.1915875666855437,-0.0938855783129444,0.2550072231088003,0.0
1,0,1,0.0286666666666667,-0.1753203333688131,0.0550717562639331,-0.4944027972481897,0.2859918689828488,0.2905619540873676,0.1553613481158589,0.0
1,0,1,0.029,-0.2715166280294578,0.0550717562639331,-0.014243256037079,0.1915875666855437,-0.1899974614133039,-0.0439304018700239,0.0
1,0,1,0.0293333333333333,0.1132685506131126,0.0550717562639331,-0.3983708890058118,0.0027789620909252,0.1944500709873828,0.3546530981017418,0.0
1,0,1,0.0296666666666667,-0.2715166280294578,-0.2288317314225985,0.1778205604472914,0.3803961712801539,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.03,0.0170722559528532,0.2443407480547108,-0.1102751642794486,-0.0916253402063798,-0.286109344513294,0.4542989730946919,0.0
1,0,1,0.0303333333333333,-0.0791240387081684,-0.1341972355272087,-0.1102751642794486,0.3803961712801539,0.1944500709873828,-0.0439304018700239,0.0
1,0,1,0.0306666666666667,-0.0791240387081684,0.1497062521593228,0.0817886522052988,0.0027789620909252,-0.1899974614133039,0.2550072231088003,0.0
1,0,1,0.031,0.1132685506131126,-0.2288317314225985,-0.1102751642794486,0.0971832643882304,0.1944500709873828,0.2550072231088003,0.0
1,0,1,0.0313333333333333,-0.0791240387081684,0.0550717562639331,-0.014243256037079,0.1915875666855437,-0.286109344513294,0.1553613481158589,0.0
1,0,1,0.0316666666666667,0.2094648452737573,0.0550717562639331,-0.3023389807638192,-0.0916253402063798,0.2905619540873676,0.3546530981017418,0.0
1,0,1,0.032,-0.3677129226900941,-0.0395627396314477,0.0817886522052988,0.4748004735774591,-0.1899974614133039,-0.0439304018700239,0.0
1,0,1,0.0323333333333333,0.1132685506131126,0.2443407480547108,-0.3023389807638192,0.0027789620909252,0.1944500709873828,0.4542989730946919,0.0
1,0,1,0.0326666666666667,-0.2715166280294578,0.1497062521593228,-0.014243256037079,0.4748004735774591,0.002226304787035,0.0557154731229175,0.0
1,0,1,0.033,0.1132685506131126,0.2443407480547108,-0.1102751642794486,0.0971832643882304,0.098338187887025,0.4542989730946919,0.0
1,0,1,0.0333333333333333,0.1132685506131126,-0.2288317314225985,-0.3983708890058118,0.4748004735774591,0.2905619540873676,-0.0439304018700239,0.0
1,0,1,0.0336666666666667,-0.2715166280294578,0.5282442357412531,-0.1102751642794486,0.1915875666855437,-0.0938855783129444,-0.0439304018700239,0.0
1,0,1,0.034,-0.1753203333688131,0.1497062521593228,-0.3983708890058118,0.2859918689828488,0.1944500709873828,0.2550072231088003,0.0
1,0,1,0.0343333333333333,-0.4639092173507388,-0.0395627396314477,0.369884376931662,0.1915875666855437,-0.286109344513294,-0.0439304018700239,0.0
1,0,1,0.0346666666666667,0.2094648452737573,-0.0395627396314477,0.0817886522052988,0.1915875666855437,0.002226304787035,0.4542989730946919,0.0
1,0,1,0.035,-0.3677129226900941,-0.0395627396314477,0.1778205604472914,0.3803961712801539,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.0353333333333333,-0.1753203333688131,0.0550717562639331,-0.1102751642794486,0.0027789620909252,0.098338187887025,0.4542989730946919,0.0
1,0,1,0.0356666666666667,-0.0791240387081684,-0.2288317314225985,-0.1102751642794486,0.1915875666855437,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.036,-0.1753203333688131,0.2443407480547108,-0.014243256037079,0.1915875666855437,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.0363333333333333,-0.0791240387081684,-0.1341972355272087,-0.1102751642794486,0.1915875666855437,0.1944500709873828,0.1553613481158589,0.0
1,0,1,0.0366666666666667,-0.3677129226900941,0.0550717562639331,0.1778205604472914,0.1915875666855437,-0.1899974614133039,0.2550072231088003,0.0
1,0,1,0.037,0.2094648452737573,0.0550717562639331,-0.1102751642794486,0.2859918689828488,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.0373333333333333,-0.2715166280294578,-0.0395627396314477,-0.1102751642794486,0.0971832643882304,0.098338187887025,-0.0439304018700239,0.0
1,0,1,0.0376666666666667,0.1132685506131126,0.0550717562639331,-0.014243256037079,-0.0916253402063798,0.002226304787035,0.3546530981017418,0.0
1,0,1,0.038,-0.3677129226900941,-0.2288317314225985,-0.1102751642794486,0.3803961712801539,0.098338187887025,-0.0439304018700239,0.0
1,0,1,0.0383333333333333,-0.0791240387081684,0.1497062521593228,-0.1102751642794486,-0.0916253402063798,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.0386666666666667,-0.0791240387081684,-0.2288317314225985,-0.3983708890058118,0.3803961712801539,0.1944500709873828,0.2550072231088003,0.0
1,0,1,0.039,-0.3677129226900941,0.2443407480547108,0.0817886522052988,-0.0916253402063798,-0.1899974614133039,0.2550072231088003,0.0
1,0,1,0.0393333333333333,0.1132685506131126,-0.1341972355272087,-0.3983708890058118,0.1915875666855437,0.1944500709873828,0.1553613481158589,0.0
1,0,1,0.0396666666666667,-0.2715166280294578,0.0550717562639331,-0.014243256037079,0.1915875666855437,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.04,0.0170722559528532,-0.0395627396314477,-0.3023389807638192,0.1915875666855437,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.0403333333333333,-0.1753203333688131,0.0550717562639331,-0.1102751642794486,0.1915875666855437,0.002226304787035,-0.143576276862974,0.0
1,0,1,0.0406666666666667,-0.0791240387081684,0.0550717562639331,-0.1102751642794486,-0.0916253402063798,0.098338187887025,0.3546530981017418,0.0
1,0,1,0.041,0.0170722559528532,-0.2288317314225985,-0.014243256037079,0.2859918689828488,0.1944500709873828,-0.143576276862974,0.0
1,0,1,0.0413333333333333,-0.1753203333688131,0.2443407480547108,0.1778205604472914,-0.0916253402063798,-0.1899974614133039,0.4542989730946919,0.0
1,0,1,0.0416666666666667,0.1132685506131126,-0.2288317314225985,-0.3983708890058118,0.3803961712801539,0.2905619540873676,0.0557154731229175,0.0
1,0,1,0.042,-0.3677129226900941,0.2443407480547108,0.1778205604472914,0.1915875666855437,-0.286109344513294,0.2550072231088003,0.0
1,0,1,0.0423333333333333,0.1132685506131126,0.0550717562639331,-0.3023389807638192,0.2859918689828488,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.0426666666666667,-0.3677129226900941,-0.0395627396314477,-0.1102751642794486,0.1915875666855437,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.043,0.1132685506131126,0.0550717562639331,-0.1102751642794486,0.0027789620909252,0.098338187887025,0.4542989730946919,0.0
1,0,1,0.0433333333333333,-0.1753203333688131,-0.0395627396314477,-0.1102751642794486,0.3803961712801539,0.2905619540873676,-0.0439304018700239,0.0
1,0,1,0.0436666666666667,-0.0791240387081684,0.2443407480547108,-0.2063070725214496,-0.0916253402063798,-0.1899974614133039,0.3546530981017418,0.0
1,0,1,0.044,-0.1753203333688131,-0.32346622731799,-0.3983708890058118,0.3803961712801539,0.1944500709873828,0.2550072231088003,0.0
1,0,1,0.0443333333333333,-0.0791240387081684,0.2443407480547108,-0.014243256037079,-0.0916253402063798,-0.1899974614133039,0.0557154731229175,0.0
1,0,1,0.0446666666666667,0.2094648452737573,-0.2288317314225985,-0.3983708890058118,0.1915875666855437,0.2905619540873676,0.1553613481158589,0.0
1,0,1,0.045,-0.1753203333688131,0.1497062521593228,0.0817886522052988,0.1915875666855437,0.002226304787035,0.1553613481158589,0.0
1,0,1,0.0453333333333333,0.1132685506131126,0.1497062521593228,-0.1102751642794486,0.1915875666855437,0.098338187887025,0.1553613481158589,0.0
1,0,1,0.0456666666666667,0.0170722559528532,-0.0395627396314477,-0.014243256037079,0.1915875666855437,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.046,0.0170722559528532,0.0550717562639331,-0.014243256037079,0.0027789620909252,0.1944500709873828,0.4542989730946919,0.0
1,0,1,0.0463333333333333,-0.1753203333688131,-0.2288317314225985,-0.1102751642794486,0.2859918689828488,0.1944500709873828,-0.0439304018700239,0.0
1,0,1,0.0466666666666667,-0.0791240387081684,0.1497062521593228,-0.014243256037079,-0.0916253402063798,-0.1899974614133039,0.4542989730946919,0.0
1,0,1,0.047,-0.0791240387081684,-0.2288317314225985,-0.3983708890058118,0.3803961712801539,0.1944500709873828,0.2550072231088003,0.0
1,0,1,0.0473333333333333,-0.2715166280294578,0.1497062521593228,0.0817886522052988,0.1915875666855437,-0.1899974614133039,0.2550072231088003,0.0
1,0,1,0.0476666666666667,0.1132685506131126,0.0550717562639331,-0.2063070725214496,0.1915875666855437,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.048,-0.2715166280294578,0.0550717562639331,0.0817886522052988,0.1915875666855437,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.0483333333333333,0.2094648452737573,0.2443407480547108,-0.3983708890058118,-0.0916253402063798,0.1944500709873828,0.4542989730946919,0.0
1,0,1,0.0486666666666667,-0.2715166280294578,-0.32346622731799,0.0817886522052988,0.2859918689828488,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.049,0.1132685506131126,0.1497062521593228,-0.014243256037079,0.0971832643882304,0.002226304787035,0.4542989730946919,0.0
1,0,1,0.0493333333333333,0.0170722559528532,-0.2288317314225985,-0.1102751642794486,0.3803961712801539,0.098338187887025,0.2550072231088003,0.0
1,0,1,0.0496666666666667,0.0170722559528532,-0.0395627396314477,-0.1102751642794486,0.0971832643882304,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.05,0.1132685506131126,-0.2288317314225985,-0.3023389807638192,0.2859918689828488,0.2905619540873676,0.1553613481158589,0.0
1,0,1,0.0503333333333333,-0.2715166280294578,-0.0395627396314477,0.0817886522052988,0.1915875666855437,-0.286109344513294,0.2550072231088003,0.0
1,0,1,0.0506666666666667,0.2094648452737573,0.0550717562639331,-0.3023389807638192,0.1915875666855437,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.051,-0.2715166280294578,-0.0395627396314477,0.1778205604472914,0.2859918689828488,-0.1899974614133039,-0.0439304018700239,0.0
1,0,1,0.0513333333333333,0.1132685506131126,0.1497062521593228,-0.3983708890058118,-0.0916253402063798,0.098338187887025,0.5539448480876333,0.0
1,0,1,0.0516666666666667,-0.2715166280294578,-0.2288317314225985,0.0817886522052988,0.3803961712801539,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.052,0.1132685506131126,0.2443407480547108,-0.1102751642794486,0.0027789620909252,0.002226304787035,0.4542989730946919,0.0
1,0,1,0.0523333333333333,0.0170722559528532,-0.2288317314225985,-0.014243256037079,0.1915875666855437,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.0526666666666667,-0.0791240387081684,-0.0395627396314477,-0.1102751642794486,0.0971832643882304,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.053,-0.1753203333688131,0.0550717562639331,-0.1102751642794486,0.1915875666855437,0.1944500709873828,0.1553613481158589,0.0
1,0,1,0.0533333333333333,-0.1753203333688131,0.0550717562639331,0.0817886522052988,0.1915875666855437,-0.1899974614133039,0.2550072231088003,0.0
1,0,1,0.0536666666666667,0.1132685506131126,0.0550717562639331,-0.3023389807638192,0.1915875666855437,0.1944500709873828,0.2550072231088003,0.0
1,0,1,0.054,-0.2715166280294578,-0.0395627396314477,0.0817886522052988,0.1915875666855437,-0.1899974614133039,-0.0439304018700239,0.0
1,0,1,0.0543333333333333,0.1132685506131126,-0.0395627396314477,-0.3983708890058118,-0.0916253402063798,0.2905619540873676,0.4542989730946919,0.0
1,0,1,0.0546666666666667,-0.2715166280294578,-0.2288317314225985,0.0817886522052988,0.3803961712801539,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.055,0.0170722559528532,0.2443407480547108,-0.2063070725214496,0.0027789620909252,0.002226304787035,0.4542989730946919,0.0
1,0,1,0.0553333333333333,-0.1753203333688131,-0.1341972355272087,-0.1102751642794486,0.2859918689828488,0.002226304787035,0.2550072231088003,0.0
1,0,1,0.0556666666666667,0.0170722559528532,0.2443407480547108,-0.1102751642794486,0.1915875666855437,0.002226304787035,0.1553613481158589,0.0
1,0,1,0.056,-0.0791240387081684,-0.2288317314225985,-0.3983708890058118,0.2859918689828488,0.1944500709873828,0.2550072231088003,0.0
1,0,1,0.0563333333333333,0.1132685506131126,0.1497062521593228,-0.014243256037079,0.1915875666855437,-0.286109344513294,0.2550072231088003,0.0
1,0,1,0.0566666666666667,0.2094648452737573,-0.2288317314225985,-0.3983708890058118,0.0971832643882304,0.002226304787035,0.1553613481158589,0.0
1,0,1,0.057,-0.2715166280294578,0.2443407480547108,0.0817886522052988,0.0971832643882304,-0.286109344513294,0.1553613481158589,0.0
1,0,1,0.0573333333333333,0.1132685506131126,0.0550717562639331,-0.3023389807638192,0.0971832643882304,0.1944500709873828,0.3546530981017418,0.0
1,0,1,0.0576666666666667,-0.3677129226900941,0.0550717562639331,0.1778205604472914,0.2859918689828488,-0.286109344513294,-0.143576276862974,0.0
1,0,1,0.058,0.1132685506131126,0.1497062521593228,-0.3023389807638192,-0.0916253402063798,0.002226304787035,0.3546530981017418,0.0
1,0,1,0.0583333333333333,-0.3677129226900941,-0.32346622731799,-0.1102751642794486,0.2859918689828488,0.002226304787035,-0.0439304018700239,0.0
1,0,1,0.0586666666666667,-0.0791240387081684,0.2443407480547108,-0.2063070725214496,-0.0916253402063798,0.098338187887025,0.1553613481158589,0.0
1,0,1,0.059,-0.1753203333688131,-0.2288317314225985,-0.2063070725214496,0.0971832643882304,0.098338187887025,0.1553613481158589,0.0
1,0,1,0.0593333333333333,-0.1753203333688131,0.0550717562639331,-0.2063070725214496,0.0971832643882304,0.098338187887025,0.1553613481158589,0.0
